	user	text	location	date
1677	MattSchrierr	Scared of loosing your crypto coins to the bear market? trade with an AI and get back on track. Sign up for AI Trad… https://t.co/R8dunm0KI3	Decentralised	2019-07-18 13:00:15
1678	robostopia	"💰 Market Cap: $258,552,226,658
👊 BTC Dominance: 65.12%
1️⃣ BTC: $9,434.15 | 1H: -3.79%
2️⃣ ETH: $210.25 | 1H: -2.75… https://t.co/6WmArMgy07"	World	2019-07-18 13:00:14
1679	LTC_PRICE	Last litecoin price on bitstamp: $ 89.87		2019-07-18 13:00:14
1680	coinalert_live	"#DENT - Rapid increase 1h: 14.3% V: 5.3M$ on https://t.co/fC7n9Xb8X9 

Users are notified 1H ago via… https://t.co/BZLjtiFqKe"		2019-07-18 13:00:10
1681	CoinTradingBot	"Top 100 avg 24h return: 2.9±4.8%; 83 up, 17 down
$BTC 0.3%  $ETH 4.9%
Best:
28.1% $EGT @Egretia_io
15.4% $NANO… https://t.co/sa6ZNBBuxl"		2019-07-18 13:00:09
1682	TennisCardiff	Cardiff LTC Open 2019 Grade 3: 18th-23rd August is now Open for Entries!  @tenniswales Link below for event informa… https://t.co/GHMENIo9p4	Cardiff	2019-07-18 13:00:09
1683	cryptcoin_trade	"Litecoin: $89.86
 +6.71% (+$5.65)
High: $94.74
Low: $82.85
Volume: 24688

$LTC #LTC #litecoin"		2019-07-18 13:00:03
1684	cryptoticker247	"Current prices and changes in the last hour:

$BTC: $9446.55 | -3.57%
$ETH: $209.87 | -2.94%
$XRP: $0.307361 | -3.0… https://t.co/uvBSPWJaee"		2019-07-18 13:00:03
1685	Cryptonomia1	$LTC/BTC 📈 SMA 50 &amp; 200 CrossOver Alert | Interval: 1h #Litecoin --&gt; More on https://t.co/TRtBXjzxXz 🔥 https://t.co/xP8sXuhWIs	Global	2019-07-18 13:00:02
1686	CoinTrendz	"Top 10 Mentions on Twitter in the last hour - $BTC $ETH $LINK $XRP $LTC $BNB $XLM $EOS $NEO $TRX 

More on… https://t.co/QEC16ATbw4"		2019-07-18 13:00:02
1687	LTC_UD	"@LTC_UD: @Isidore_UD Green Dot: Creative ways to make a difference through technology
https://t.co/x7UZACTHdw"	Ground Floor of Roesch Library	2019-07-18 13:00:01
1688	jasonclarktwit	"don't miss out on registering on Binance, before they close registrations again

 https://t.co/tmxmHXfuc3

 $BTC… https://t.co/UIMv1R1GvN"		2019-07-18 12:59:18
1689	jasonclarktwit	this channel called $DGB before it made 6x. they only share high reward, low risk signals. join:… https://t.co/niGXT0rU4v		2019-07-18 12:59:15
1690	CoinmetroK	CoinMetro (XCM) price for today is $0.04082108 with a 24-hour trading volume of $20,370. Price is up 1.6% in the la… https://t.co/cV5d6Qr5X6		2019-07-18 12:59:09
1691	TopCryptoGrowth	https://t.co/DUUEhvZ0Ud - ELLIPAL Cryptocurrency Hardware Wallet, Internet Isolated &amp; Large Screen, Easy Exchange&amp;… https://t.co/hvGCNZAaMj	Port Elizabeth, South Africa	2019-07-18 12:59:08
1692	TopAElectronics	https://t.co/cZQSy9cHuM - ELLIPAL Cryptocurrency Hardware Wallet, Internet Isolated &amp; Large Screen, Easy Exchange&amp;… https://t.co/oOKVS2ij8y	Austin, TX	2019-07-18 12:59:06
1693	DGB_LTC_J	BTC seems to be under bear control.. I dislike bears sooo much . 😁 https://t.co/yT8ms66cxM		2019-07-18 12:59:00
1694	Human_actionLLC	ORALE! Protect your phone and your ego... when your #shitcoins are down 90% just turn your phone around and ask wha… https://t.co/IDy3IDYGxC	Louisville, KY	2019-07-18 12:57:34
1695	btcjunk	@d0c0il3rhodls @ltc_angel I looked at the stars yesterday, your pattern is correct!		2019-07-18 12:57:14
1696	Joanco14	"@BernieSanders Bernie, can your staff research the PACE program for LTC for seniors.
In CA it's called 'On Lok Life… https://t.co/4c0C7ZgVYJ"		2019-07-18 12:56:30
1697	macguyvermedia	@DYORPodcast #LTC and #DOGE are fast and simple	Philadelphia, PA	2019-07-18 12:55:32
1698	aWebAnalysis	"Litecoin LTC Current Price:
$89.86
1 Hour: -3.46 % | 24 Hours: 10.43 % | 7 Days: -12.33 %
#ltc #litecoin"	New York, NY	2019-07-18 12:55:05
1699	CoinmetroK	Earn 20 XCM for almost nothing! To get your tokens for FREE, submit your KYC documents, get verified, make at least… https://t.co/soillIAMbX		2019-07-18 12:54:24
1700	btcjunk	@Crypton64082635 @ltc_angel Can't get everything right.		2019-07-18 12:54:16
1701	AcceptCryptoz	"🔥🔥$10 #giveaway 🔥🔥

Order a @TheBitfi Wallet and we will send you $10 worth of #crypto and a Car Sticker

#follow i… https://t.co/rCd2e9I2mc"	Worldwide	2019-07-18 12:53:47
1702	CoinmetroK	Big news!🚨 33 fiat currencies will be coming to #CoinMetro in the next few months! Real #fiat on ramps for your fav… https://t.co/i0oiKaGsjI		2019-07-18 12:53:32
1703	masterbtcltc	Litecoin💥 #ltc #litecoin #bitcoin #btc https://t.co/s07eGXcorh		2019-07-18 12:52:19
1704	RicanCrypto	"Watch ""Top 10 Best funny Tik Tok compilation of 2019 #22 - The Git up Challenge"" on YouTube -… https://t.co/G6FH270Nl5"	New York	2019-07-18 12:49:06
1705	Jakavi24	"Watch ""Top 10 Best funny Tik Tok compilation of 2019 #22 - The Git up Challenge"" on YouTube -… https://t.co/A1eaF9eayU"		2019-07-18 12:49:06
1706	shiiiiineeeeeee	"$MATIC TP3 hit, 38% Profits

For free signals, join telegram https://t.co/lpJLJJgyTz

$MCO $STEEM $LOOM $QLC $ANT… https://t.co/atj3aNLEMg"	Chicago	2019-07-18 12:47:34
1707	DigitalDealerCo	"https://t.co/UgcQaBZdtQ
 AAAAwawe 6 GPU Open Air #MiningRig Case Frame Bitcoin Cash Ethereum BTC LTC Coin
Price: $7… https://t.co/PCx8lvXakV"		2019-07-18 12:46:32
1708	dina_cryptogirl	"It's time again, shill me your favourite project and i will invest in it. 
Current Bags:
$BTC
$LTC
$XRP
$XMR
$DASH
$CCX 
and more $CCX"		2019-07-18 12:45:08
1709	robostopia	"💰 Market Cap: $261,255,896,051
👊 BTC Dominance: 64.99%
❤ BTC: $9525.93360275
❤ ETH: 0.02228889 BTC
❤ XRP: 0.0000327… https://t.co/YxYOkBZBYi"	World	2019-07-18 12:45:02
1710	LTC_IL	Let the Trail be your path to success with Welding at Lincoln Trail College. The Fall Semester begins August 15. En… https://t.co/5yVECicclT	Robinson, IL	2019-07-18 12:44:18
1711	FEPENATION1	@CyhChloe Ok rockstar I’m buying more $LTC jeje 😏	New York, New York	2019-07-18 12:44:17
1712	AMLT_Token	More and more #crypto exchanges such as @ShortexExchange are recognizing $AMLT and how it solves the need for a sys… https://t.co/ICdGSzx7ho	United Kingdom	2019-07-18 12:43:59
1713	Crypto_Mac_D	Currently in a short to midterm $LTC position.. levels Im watching on chart. Looking strong so far. #shitcoin https://t.co/I57VO0ZkZ6		2019-07-18 12:41:50
1714	RealBitshopper	"@ltc_angel Anything that is not Bitcoin, Litecoin, or Ethereum.

Specifically XRP, Libra, etc..."	Earth	2019-07-18 12:41:44
1715	devnullius	Crypto News Update: Bitcoin (BTC) and Litecoin (LTC) are the Most... https://t.co/4YwinLwzKl https://t.co/Skel3fN9Au	Altcoinworld	2019-07-18 12:41:40
1716	AnantSinghal13	@SumitkadeI LTC of gold???	India	2019-07-18 12:41:34
1717	masterbtcltc	"@TDAmeritrade hello when can we buy bitcoin &amp; litecoin like robinhood, voyager, Abra? 

#ltc #litecoin #bitcoin #btc 

@SatoshiLite"		2019-07-18 12:41:22
1718	Carlosos	Litecoin Halving Countdown - Litecoin Block Reward Halving from 25 to 12.5 LTC in 2019 https://t.co/7vtK5FBnFu	Southampton UK	2019-07-18 12:41:01
1719	StradeWalker	"$MATIC TP3 hit, 38% Profits

For more signals,join telegram- https://t.co/ZFC3aplUUV

$XRP $EOS $QTUM $BAT $PPP… https://t.co/YtZnl8sQOq"	Chandigarh, India	2019-07-18 12:40:53
1720	TTay1223	As a means of exchange. It’s the right coin. #PluckinRight #LTC #LTCFam https://t.co/nhwzwnJrC2		2019-07-18 12:40:29
1721	thuthuatmaytinh	Price Analysis 12/07: BTC, ETH, XRP, LTC, BCH, EOS, BNB, BSV, TRX, XLM https://t.co/wPMFv19x0J #Ethereum #Crypto… https://t.co/ehwSQDY8Zq	192.168.1.1	2019-07-18 12:40:25
1722	thuthuatmaytinh	BTC and LTC Halving ‘Shock’ May Be Mitigated by Merged Mining: Report https://t.co/VPrf6hZG94 #Ethereum #Crypto… https://t.co/OY9k4g69f4	192.168.1.1	2019-07-18 12:40:25
1723	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 9524.1 $  (-2.37 %)
$ETH - 212.28 $  (-1.3 %)
$XRP - 0.31 $    (-1.52 %)… https://t.co/FYc9Kdv199"		2019-07-18 12:40:08
1724	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 9514.2 $    (-2.67 %)
$ETH   - 212.85 $    (-1.21 %)
$XRP   - 0.31 $… https://t.co/YxaYJJQY6H"		2019-07-18 12:40:07
1725	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 9516.67 $   (-2.43 %)
$ETH - 212.0 $     (-1.27 %)
$XRP - 0.31 $      (-… https://t.co/apb9WBD7Qa"		2019-07-18 12:40:07
1726	coin_whisperer	Sign up now to https://t.co/nlKr7xlSJq and jump on this  BITMEX killer boat before too late !!!   Safest    $ltc… https://t.co/i0icvqnmc4	moon (obviously)	2019-07-18 12:39:45
1727	CryptoXega	BTC and LTC Halving ‘Shock’ May Be Mitigated by Merged Mining: Report https://t.co/jh8yGy2pcp https://t.co/5hznu5zuOC		2019-07-18 12:39:34
1728	jasonclarktwit	"don't miss out on registering on Binance, before they close registrations again

 https://t.co/tmxmHXfuc3

 $BTC… https://t.co/XqzjZ1WQ2v"		2019-07-18 12:39:17
1729	BoersenMedien	#Ethereum #ETH drops -1.88% in one hour. #XRP #XRP drops -1.83% in one hour. #Litecoin #LTC drops -2.61% in one hour.	Berli	2019-07-18 12:38:02
1730	shalani23834903	"[LTC Analysis: Jumps 10% But Upsides Remain Capped]

According to the analysis of Aayush Jindal, Lit...… https://t.co/MPWQrilJjk"		2019-07-18 12:36:50
1731	YoungSi91076405	"$LTC hit TP1, 114% Profits🚀

For more info, Join Telegram- https://t.co/kJMgQlWhOg

$NEBL $DTA $MKR, $NTY $DASH… https://t.co/zl9wJGVUm7"		2019-07-18 12:36:29
1732	masterbtcltc	@ShaneLunde 50/50 bitcoin and litecoin #ltc #litecoin #bitcoin #btc		2019-07-18 12:36:12
1733	Myshops2	Litecoin Pumps 20% as LTC Halving Fomo Returns With 17 Days To Go https://t.co/mAZpRAtOFo		2019-07-18 12:35:48
1734	MikeNardolillo	"@seattlebest2 @michaeldevlinuk Litecoin did not start to rebound until March 2019. Almost 5
Months ago. Xrp histori… https://t.co/VDsexi01fM"	Providence	2019-07-18 12:35:05
1735	Juni0rLancaster	@cryptevo Can you show me pls? There are quite a few different patterns, mine on btc literally took me 5 hours to g… https://t.co/95KvuUqmLr	Rings of Saturn	2019-07-18 12:34:46
1736	altcoinwire	"#ALTSEASON

Day 2 of the #Libra hearings.....

$BTC $MNC $BCH $EOS $BNB 

#bitcoin &amp; #cryptocurrencies &amp; #altcoins… https://t.co/DqEdZeftaI"	Switzerland	2019-07-18 12:34:02
1737	Joanco14	@BernieSanders Bernie,  You are probably way ahead of me on this,  but please have your staff explore the PACE prog… https://t.co/i9NLN7EOUE		2019-07-18 12:33:23
1738	masterbtcltc	"Just bought based upon @100trillionUSD @stephanlivera 

https://t.co/n2dZMyubKk

#ltc #litecoin #bitcoin #btc"		2019-07-18 12:33:06
1739	CoinoMonitor	Top12 from big coins: #XRP 0.72%, #USDT -0.05%, #BNB -1.03%, #TRX -1.45%, #XRP -1.48%, #ETH -1.53%, #BCH -2.02%,… https://t.co/rkNexsxy79		2019-07-18 12:33:01
1740	CoinGnuBot001	"Fluctuation of major coins (past 1 H)

💧⤵ $BTC Bitcoin  -0.80%
💧⤵ $ETH Ethereum  -0.36%
💧⤵ $XRP XRP  -0.63%
🔥⤴ $LTC… https://t.co/jc2gx3woDm"		2019-07-18 12:32:57
1741	TheRealPepsee	$ltc back to $4	Interwebs	2019-07-18 12:32:36
1742	rickhuckstep	Context Is Key to Unlocking LTC Data by Mark Beagle: Long-term care (LTC) insurance is no stranger to large amounts… https://t.co/enZwT0KbM4	UK & Spain	2019-07-18 12:31:07
1743	webnowcompany	#LTC Even a tweet of a Litecoin-hating influencer could not stop it from registering its most profitable day in thr… https://t.co/nrOqgYDl3K	USA	2019-07-18 12:30:31
1744	robostopia	"💰 Market Cap: $262,768,055,377
👊 BTC Dominance: 65.04%
1️⃣ BTC: $9,604.19 | 1H: -2.42%
2️⃣ ETH: $213.41 | 1H: -1.49… https://t.co/pZCKoV8akw"	World	2019-07-18 12:30:15
1745	BitDominator	@davthewave It's almost like I was looking at LTC there for a second  🤣		2019-07-18 12:30:11
1746	CoinCapsAi	"XBTE #Vaultmex Price Alert 
 Time: 2019-07-18 15:30:05
#XBTE BTC
 Change:%
#instablockchain #instavenezuela… https://t.co/pP4Dk43lOi"	The World	2019-07-18 12:30:05
1747	LTC_UD	"8 Homework Questions That Stumped Parents - @HuffPostEdu 
https://t.co/PuBS4hTkcN"	Ground Floor of Roesch Library	2019-07-18 12:30:00
1748	cryptowoody007	"Mind sharing such enterprises names $QNT 😂 -- Asking for a friend 😉 (JK) ... 

$ETH $BTC $VET $BNB $ADA $LTC $BCH… https://t.co/0GCF2VqqTy"		2019-07-18 12:29:46
1749	DenbighshireFP	@RuthinLTC - Ruthin LTC to host an open day for budding players https://t.co/yJY6cOOxo9	North Wales	2019-07-18 12:28:59
1750	masterbtcltc	"@Ehrls15 nice work adding withdrawal so quickly for bitcoin and ethereum 

May I ask when litecoin withdrawals, thi… https://t.co/iVrrOjDTeV"		2019-07-18 12:28:14
1751	BlockchainZA	Early Bird Tickets for #CryptoFest2019 are closing tomorrow! Don't miss this opportunity to buy your discounted tic… https://t.co/XScWSWLSFr	South Africa	2019-07-18 12:26:57
1752	masterbtcltc	"@investvoyager Amazing work! When litecoin withdrawals? #ltc #litecoin #bitcoin #btc 

You have a better service th… https://t.co/4pVP6ZIGpD"		2019-07-18 12:25:12
1753	Cryptoldea	"$LTC is down -3.3% to $90.70 in the last hour.
$LTC has decreased -$2.95 in the past 60 minutes.
2019-07-18
#LTCTabs"		2019-07-18 12:25:09
1754	jas1977card	I'm not missing it #BTC #LTC https://t.co/vbkmvLJTQ5		2019-07-18 12:24:14
1755	TommyQuite	"@litecoin is dead, they just haven't realized it. 

Prediction: $LTC to sub 10 dollars within 3 years. 

I challeng… https://t.co/V8nxfRGLn0"	Nederland	2019-07-18 12:23:49
1756	seattlebest2	@MikeNardolillo @michaeldevlinuk Has the whole market under performed? When I bought Ltc for $30 compared to now, I… https://t.co/f4V1Ke0KXC	Space	2019-07-18 12:23:11
1757	Superorder_	"Hi, Superorder traders! How are your deals today? 

It seems that altcoins are rising now so you can pay close atte… https://t.co/wTUsXDzyS4"	United States	2019-07-18 12:22:48
1758	DR6am	Incoming drop. Finally, a red day. Sometimes it takes waiting 24 hours before whales make their moves to drop it.… https://t.co/mqok7RuDhS		2019-07-18 12:22:28
1759	RDrewJ	"Price Analysis 28/06: BTC, ETH, XRP, BCH, LTC,  #EOS, BNB, BSV, ADA, TRX

Which major #cryptocurrency might outperf… https://t.co/BpctwIcm7c"		2019-07-18 12:22:10
1760	vaggelis1985	"10 #shitcoins for 100x in the coming year.

1. #emc2
2. #DGB 
3. #drgn
4. #lisk 
5. #xvg
6. #xrp
7. #ltc
8.… https://t.co/6DmsKrKabs"	Maastricht, The Netherlands	2019-07-18 12:21:56
1761	btchomero	Alts look like they are at the same point as Aug 18, before they performed pretty well against BTC and gave some pr… https://t.co/rgW9StjPMj		2019-07-18 12:21:49
1762	SnooviaZ	"Binance is the fastest growing crypto exchange in the world. Large selection of coins

Click here:… https://t.co/sOI7u4D38K"		2019-07-18 12:21:42
1763	webnowcompany	#LTC #CAG #BTC The performance of the cryptocurrency market in the last seven days was average as the prices of the… https://t.co/VrETUQ1LAh	USA	2019-07-18 12:21:30
1764	webnowcompany	#BTC #LTC #ETH #BCH #EQL #DTA #XRP After several days of dipping values, Litecoin has spiked up by over 15%. Leadin… https://t.co/RdRpwswLC3	USA	2019-07-18 12:21:30
1765	UX1_Pineapple	"@masterbtcltc @SmartContracter Charlie ""sell the top"" Lee. Bitcoin is on 4-yr cycle. History repeats. $40 ltc incoming..."	oklo	2019-07-18 12:21:28
1766	Nissedasker	"LTC is trending DOWN.
PrevPrice:94.22 CurrPrice:91.11.
The delta is +-3.0% and the movement was -3.3%.
This is DOWN brick #1"		2019-07-18 12:21:12
1767	incoinsbot	"#crypto prices update 1h 
 
$BTC $9717.24 -1.41%🔻
$ETH $214.45 -1.08%🔻
$XRP $0.32 -0.79%🔻
$LTC $92.09 -1.49%🔻
$BCH… https://t.co/N6wPQYRzr4"	Bot, Thailand	2019-07-18 12:20:29
1768	BeCrusaders	Litecoin Pumps 20% as LTC Halving Fomo Returns With 17 Days To Go https://t.co/52w1DkDT5s		2019-07-18 12:19:25
1769	jasonclarktwit	"don't miss out on registering on Binance, before they close registrations again

 https://t.co/tmxmHXfuc3

 $BTC… https://t.co/gp4bo62ISB"		2019-07-18 12:19:17
1770	Schleimen45	"be carful guys, you are buying the top while the dump is near than u think
#bitcoin #cryptocurrency $btc $eth $link $xrp $trx $ltc $ros"	Casablanca, Grand Casablanca	2019-07-18 12:18:05
1771	masterbtcltc	Buy litecoin 💥 #ltc #litecoin #bitcoin #btc https://t.co/GI2kimAMDm		2019-07-18 12:17:12
1772	AmaLeNoir	"Price Analysis 28/06: BTC, ETH, XRP, BCH, LTC,  #EOS, BNB, BSV, ADA, TRX

Which major #cryptocurrency might outperf… https://t.co/Nw2T8jO1D8"	France	2019-07-18 12:16:58
1773	CandlestickMak3	How incredibly exciting crypto is right now! whether you are invested in $btc $eth $ltc $link $trx $xrp or any of t… https://t.co/O1U8V32ZRy	United Kingdom	2019-07-18 12:16:41
1774	robostopia	"💰 Market Cap: $267,213,263,071
👊 BTC Dominance: 65.13%
❤ BTC: $9777.5031556
❤ ETH: 0.02213839 BTC
❤ XRP: 0.00003248… https://t.co/1wa1tngAkF"	World	2019-07-18 12:15:04
1775	thirdbrainfx	"Check all here --&gt; https://t.co/S1I0bDpMr2 
On #Coinbase Pro #BTC to #EUR -- &gt; 8726.05, volume --&gt; 2038 
On… https://t.co/SL0wYTwA8p"	Lausanne (Switzerland)	2019-07-18 12:15:02
1776	Testie403	"Top 5 by Mrkt Cap
Name    Price      24Hr %    7d %
BTC     9768.23081985+4.34        -15.95    
ETH     215.769013… https://t.co/c4ppCRNjEb"		2019-07-18 12:15:01
1777	RuLooking4This2	"1,000 ATMs now...

LibertyX Surpasses 1,000 #Bitcoin ATMs Across the U.S. 
https://t.co/hduvrPEUAA via @CoinDesk… https://t.co/Uhd9GzAWYY"	United States	2019-07-18 12:14:28
1778	jasonclarktwit	this channel called $DGB before it made 6x. they only share high reward, low risk signals. join:… https://t.co/5OdTJQWP6S		2019-07-18 12:14:15
1779	masterbtcltc	"@SmartContracter Welcome to litecoin again. Glad to have you back. 

#ltc #litecoin #bitcoin #btc"		2019-07-18 12:10:58
1780	bitsmart_ltc	LTC $93.46 Up +$0.57 +0.61% in the last hour #litecoin #bitsmart		2019-07-18 12:09:49
1781	OriginalJi	"All the Litecoin Hodlers are waiting in anticipation.

$LTC #ltc #litecoin"	Sydney	2019-07-18 12:09:32
1782	LiT1211	$Ltc update. Perfect bounce is caught. Now I need to see the weekly close. Don't know what to do with this yet https://t.co/PMffYA0rs8		2019-07-18 12:09:24
1783	CoinCapsAi	"#neo and #ontology #enter #partnership to #work on #next-gen #internet 
#instabitcoin #instacrypto #instabtc… https://t.co/mqekaRyLy6"	The World	2019-07-18 12:09:02
1784	CoinCapsAi	"Everyone is #talking about #bitcoin and #crypto this #week 
#instacryptocurrency #instablockchain #instaeth… https://t.co/jJsNpa1tEp"	The World	2019-07-18 12:08:02
1785	CoinCapsAi	"#top-5 #crypto #tokens #pronounced #'dead' #— #nem and #bcc #head the #list 
#instabitcoin #instablockchain… https://t.co/vjZ96GhCsr"	The World	2019-07-18 12:07:02
1786	Cryptonomia1	$LTC/USD 1237.16324 #LTC traded on Binance | Last Price: $92.58 for #Litecoin	Global	2019-07-18 12:06:34
1787	CryptoPriceLTC	"Litecoin Overview - 24 Hour:

Average $LTC price across exchanges: $92.59
Change: $13.78 (+17.50%)
High: $94.43
Low… https://t.co/PtEGxvEFqX"	Everywhere	2019-07-18 12:06:09
1788	smartbrain	"@johnkim77 Someone seriously need to fork @SamouraiWallet and @wasabiwallet for LTC..

And more people need to prom… https://t.co/d7N9crR5mJ"	N 53°28' 0'' / W 2°14' 0''	2019-07-18 12:05:47
1789	thefatbitcoin	"@goFaast BTC
ETH
LINK
LTC
BNB"	United States	2019-07-18 12:05:43
1790	CoinCapsAi	"#okex #crypto #exchange next to #list #dogecoin #(doge) 
#instaico #instavenezuela #instanews #instaairdrop #monero… https://t.co/TvXmS36F0M"	The World	2019-07-18 12:05:03
1791	vulken17	@PROUDmoneyWorld @SatoWallet I removed my $PROUD coins a while back with a few still in my wallet just in case aird… https://t.co/zESgH6VktW		2019-07-18 12:04:54
1792	PantherAge1	First look at your new #cryptocurrency exchange! Clean,  safe, easy to use and low fees! Trade the major #cryptos i… https://t.co/kbuvxOV3u9		2019-07-18 12:04:32
1793	btc_update	"Sanctions-Hit Iran A ‘Heaven’ for Bitcoin Mining, Says Gov’t Official https://t.co/ctduchEPdj
#bitcoin #crypto… https://t.co/7bkj4L9Uv9"		2019-07-18 12:04:26
1794	XmarketReports	Litecoin Technology Market Impressive Gains including key players: Ethereum (ETH), Ripple (XRP), Bitcoin cash (BCH)… https://t.co/w31rdKJGY5		2019-07-18 12:04:10
1795	BitBoxNews	Litecoin Pumps 20% as LTC Halving Fomo Returns With 17 Days To Go https://t.co/ZmRnhpEeK0		2019-07-18 12:03:45
1796	CoinGnuBot001	"Fluctuation of major coins (past 4 H)

💧⤵ $BTC Bitcoin  -0.84%
💧⤵ $ETH Ethereum  -1.44%
💧⤵ $XRP XRP  -0.57%
💧⤵… https://t.co/OhHKWXY1A6"		2019-07-18 12:03:08
1797	bitcoinagile	Litecoin Leading the Altcoin Rally While #bitcoin Price Struggles to Pass $10K #ethereum #binance #BitcoinPrice… https://t.co/fUrrVE2Xz1	Matter Doesn't Matter	2019-07-18 12:03:06
1798	hodlonaut13	@CryptoGainz1 front running or doin it own thing? i have been busy dumping link and missed LtC..	Your ass	2019-07-18 12:02:29
1799	CryptoNewswire	Bitcoin Cash - ABC, Litecoin and Ripple Daily Analysis - 18/07/19 - https://t.co/SHtAWu14Zx $BTC $BCH $LTC #blockchain #news #fintech		2019-07-18 12:02:12
1800	Madison85_	"$ONE TP4 hit, 81% Profits💥

For 10x gains, join Telegram- https://t.co/osuYylSagF

$MTL $AST $FUN $IOTA $REQ $FSN… https://t.co/vAOshiYjgK"		2019-07-18 12:02:04
1801	litecoin_bull	@bolthead22 @hodloncomrades nano S, that would be me. but have a few ...never store on one cold wallet.... its a bi… https://t.co/NU0o8aRMvI	Brisbane, Queensland	2019-07-18 12:02:02
1802	litecoin_price_	"Price of 1 LTC to USD: $93.46 (Change: +0.61 %)
Price of 1 LTC to BTC: 0.00951754 Ƀ (Change: +0.84 %)
#litecoin #LTC $LTC"	Bulgaria	2019-07-18 12:02:01
1803	Larousse____	$LTC currently coming into resistance, break it and it's a swift move to 11000 imo https://t.co/AKtKy0iS46		2019-07-18 12:01:52
1804	Christine_939	"$ETH long TP3 hit.💥

Don't miss your chance, join telegram- https://t.co/H6TAdFs8Ib

$NXS $CVC $HT $XIN $KNC $QTUM… https://t.co/syPvYHgF1D"		2019-07-18 12:01:50
1805	masterbtcltc	"Who is the Bitcoin MVP this week? 
@APompliano @JoeSquawk @PatrickMcHenry @GOPLeader @davidmarcus @realDonaldTrump… https://t.co/vViSLKsuHX"		2019-07-18 12:01:39
1806	Crypton02366873	"It's time to buy Litecoin, Litecoin halving is in 17 days.

$ALT $ALTS  $LTC"		2019-07-18 12:01:29
1807	KoinKnight	"Hurry! 37.50% loop arbitrage considering volume in #Livecoin via #YoBit.
If you buy #SIB in BTC market from Livecoi… https://t.co/ZCsWw8QPSF"	Mumbai, India	2019-07-18 12:00:25
1808	Polar_Bearish	@CryptoGainz1 Please stop or I'll market buy $ltc	Svalbard, Norway	2019-07-18 12:00:21
1809	CryptoGulp	"Top 5 Cryptocurrencies - Current Prices

Bitcoin $BTC: $9,812.19 🔻 -0.52%
Ethereum $ETH: $216.70 🔻 -0.03%
XRP $XRP:… https://t.co/ZQvRFkA8Sa"	🌐	2019-07-18 12:00:21
1810	coinstats	"Litecoin - LTC
Price: $93.47
Change in 1h: +0.34%
Market cap: $5,862,418,124.00
Ranking: 4
#Litecoin #LTC"	Blockchain	2019-07-18 12:00:17
1811	robostopia	"💰 Market Cap: $268,608,381,338
👊 BTC Dominance: 65.16%
1️⃣ BTC: $9,819.21 | 1H: -0.47%
2️⃣ ETH: $216.86 | 1H: 0.03%… https://t.co/FuysUmm7W0"	World	2019-07-18 12:00:15
1812	coinalert_live	"#ORS - Sharp decrease 1h: -6.7% V: 5.9M$ on https://t.co/yect2ma8nX 

Users are notified 1H ago via… https://t.co/AW8Y6KXbGO"		2019-07-18 12:00:13
1813	MattSchrierr	Scared of loosing your crypto coins to the bear market? trade with an AI and get back on track. Sign up for AI Trad… https://t.co/0dayaOHdw2	Decentralised	2019-07-18 12:00:11
1814	CoinTradingBot	"Top 100 avg 24h return: 7.9±6.0%; 94 up, 6 down
$BTC 5.0%  $ETH 8.9%
Best:
37.4% $EGT @Egretia_io
28.0% $LINK… https://t.co/UW95xTltyz"		2019-07-18 12:00:11
1815	LTC_PRICE	Last litecoin price on bitstamp: $ 93.35		2019-07-18 12:00:09
1816	GrimifiedZ	"Binance is the most dominant crypto exchange ever. Register today!

Link here: https://t.co/XlrdxupC0t

$GTO $GAS… https://t.co/jN1Is9adW7"		2019-07-18 12:00:08
1817	coinalert_live	"#DENT - Rapid increase 1h: 14.3% V: 5.4M$ on https://t.co/fC7n9Xb8X9 

Users are notified 1H ago via… https://t.co/BvzPKXwTus"		2019-07-18 12:00:08
1818	WorldCoinIndex	Cryptocurrencies $ETH $LTC $DASH $XMR $ZCASH https://t.co/Vn54eOgqG9 https://t.co/6JHQKYwG0S		2019-07-18 12:00:06
1819	cryptoticker247	"Current prices and changes in the last hour:

$BTC: $9812.19 | -0.52%
$ETH: $216.70 | -0.03%
$XRP: $0.318145 | 0.09… https://t.co/DPDPEkiUVm"		2019-07-18 12:00:05
1820	cryptcoin_trade	"Litecoin: $93.62
 +19.03% (+$14.97)
High: $94.74
Low: $78.66
Volume: 24687

$LTC #LTC #litecoin"		2019-07-18 12:00:05
1821	thesignalio	"Join 'The Signal Premium' 

- Daily early trade Signals
- 80%+ success rate
- Premium Telegram &amp; Twitter access
- S… https://t.co/u8tYiMT32o"	London/Tokyo	2019-07-18 12:00:04
1822	thirdbrainfx	"Check all here --&gt; https://t.co/S1I0bDpMr2 
On #BitFinex #LTC to #USD -- &gt; 92.903, volume --&gt; 368520 
On #Kraken… https://t.co/ErKxpaYMon"	Lausanne (Switzerland)	2019-07-18 12:00:03
1823	CoinTrendz	"Top 10 Mentions on Twitter in the last hour - $BTC $ETH $XLM $XRP $LINK $LTC $NEO $BCH $TRX $BNB 

More on… https://t.co/eBz0WuTteo"		2019-07-18 12:00:02
