	user	text	location	date
1076	Claytown7	@ltcoinwhisperer @ImShillGates @CryptoBrekkie That would give xrp a market cap of one quadrillion dollars @ $10k...… https://t.co/wKEh1HlPBJ		2019-07-18 20:47:48
1077	EwokXrp	"1x 100 XRP giveaway at the end of the month for one lucky trader who signs up using my link.. 
Screenshot after you… https://t.co/UTtowTPQZB"	Melbourne, Victoria	2019-07-18 20:47:18
1078	PenguinsNest	@crypton_RC Certainly a possibility, however I'd say that the last drop for BTC down to 9.3k or so say the XRP/BTC… https://t.co/Y65tSEzvZ5	Destination: Freedom of choice	2019-07-18 20:47:14
1079	AndrewS12979989	Another drop on 4hr time frame for xrp ....I hope not https://t.co/bZAMwpQmBx	Memphis	2019-07-18 20:47:01
1080	WillyWonkaXRP	"For $15K, He’ll Fake Your #Bitcoin and #Shitcoin Exchange Volume – You’ll Get on CoinMarketCap 

Hodl #XRP!! 🌎

Won… https://t.co/00j5ig4Nl8"	Wonka Factory	2019-07-18 20:46:51
1081	XrpJpy	XRP to JPY Price ¥34.59301714 #xrp #coincheck #リップル		2019-07-18 20:46:39
1082	FTYPE13	"You can see Our Pro group Made Day Profit And Have a Good accuracy !

https://t.co/2NuQB72yfM

#BITMEX #BTC #ADA… https://t.co/DnTqghaxM1"		2019-07-18 20:46:30
1083	jeremy_87110	@Curis_Wang @WietseWind @warpaul @Mr_HvD @Tom_Kuster @XRP_Fund @xrptipbot Curis, I think that would be a cherry on… https://t.co/uB26KkItO0		2019-07-18 20:46:17
1084	Kool_XRP	@JaketoMcphee @digitalassetbuy Jack legs and pork butts		2019-07-18 20:45:41
1085	crypton_RC	@PenguinsNest The question is if BTC flushes to 8k will it drop XRP into the red level?	Rocket ship	2019-07-18 20:45:35
1086	CryptoRealist_	"@DVym12345 This is my current breakdown: ~93% is $LINK + $ETH + $BTC

7% are $BAT, $OMG, $REN, $XRP (yes, i said XR… https://t.co/1TOosVt9m9"		2019-07-18 20:45:34
1087	XRPGhostmurdock	@l3l2ucelee And you dont like xrp?? They are the most bullish on xrp.... japan is cool though,  definitely want to visit one day		2019-07-18 20:45:29
1088	sKz_gg	@JayedMartian @Ripple If that is true, isn't that just reducing the price by releasing more xrp (Suppy) to the exch… https://t.co/f1LpCMAiS4		2019-07-18 20:45:25
1089	rippleitinNZ	@WietseWind @Curis_Wang @warpaul @Mr_HvD @Tom_Kuster @XRP_Fund @xrptipbot I can think of many valid reasons why the… https://t.co/v4Gphqzd9K	Christchurch	2019-07-18 20:45:07
1090	robostopia	"💰 Market Cap: $287,785,156,294
👊 BTC Dominance: 65.68%
💚 BTC: $10604.0976797
💚 ETH: 0.02123674 BTC
❤ XRP: 0.0000304… https://t.co/9bncNhXKLh"	World	2019-07-18 20:45:02
1091	chasesatoshi	As #ripple, it’s founders and partners  dump #xrp on retail investors, they continue screaming buy the dip. Hopium… https://t.co/pI7FBr1JTV	World WIde	2019-07-18 20:44:47
1092	Frenchy_BTC	"The battle of the Stable coins:

$DAI from $MKR slowly declining on CMC 

VS

$RSV from $RSR slowly climbing on CMC… https://t.co/MaW2WN9aqv"	Sydney, New South Wales	2019-07-18 20:44:36
1093	PenguinsNest	$XRP Look how the blue base is built exactly on top of the 2017 red base. This is the 3d Chart. The 1D chart is cle… https://t.co/Q9AHhNYzAt	Destination: Freedom of choice	2019-07-18 20:44:12
1094	BullSignals17	"#Bitcoin, Weekly 

#See how following 2014 !!!
#Real pumps yet to come ? 
#Let's see guys ☺️

$btc $eth $dash… https://t.co/3sz8XDf4i6"		2019-07-18 20:44:00
1095	sheff_ryan	@xrpnewsbox @RippleXrpie @Ripple I agree.  I think THIS is the real risk part of the XRP play.  I’m thinking that m… https://t.co/5Ja7timAmY		2019-07-18 20:43:28
1096	cbfxtrading	@marshal_xrp_moe @stephendpalley Basically LMFAO	Brad Garlinghouses’ basement	2019-07-18 20:43:18
1097	IAmNeqina	@marshal_xrp_moe I personally have never used them for that nor have I seen them used for that so I’m unsure!	Columbus, OH	2019-07-18 20:42:54
1098	AlfredHitzkopf1	Altcoins Recovering: Ethereum (ETH) and Ripple (XRP) Lead Crypto Higher https://t.co/a42DQx8rVF		2019-07-18 20:42:33
1099	NickMajdalani	@DanOBrienPoker @rumnchess You spelled xrp wrong	Montréal, Québec	2019-07-18 20:42:32
1100	bonitac100640	@OneHahsoIo @OneHanSolo YES! THANKS, BRO! 36800 XRP RECEIVED!		2019-07-18 20:42:30
1101	D5V1N2	@Curis_Wang @WietseWind @warpaul @Mr_HvD @Tom_Kuster @XRP_Fund @xrptipbot It would set an amazing example for other exchanges!		2019-07-18 20:42:27
1102	k9k99kx	@alistairmilne Shorting $MGI is like shorting $XRP, but more fun		2019-07-18 20:42:16
1103	car_25	@Liam_xrp What ever has got into Sven and Lars lately ?	corcaigh	2019-07-18 20:42:15
1104	jbaehr_	@TheCoinWeaver @MichaelEclectic @Crypto_Bitlord @chrissyteigen Time will tell whether banks will use XRP. No need t… https://t.co/2vEXvKa5h6	Michigan, USA	2019-07-18 20:42:13
1105	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10565.55 $ (-0.26 %)
$ETH - 224.15 $   (-0.2 %)
$XRP - 0.32 $     (-0.63… https://t.co/itOrn1FAyf"		2019-07-18 20:41:57
1106	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10573.99 $  (+0.1 %)
$ETH - 224.17 $    (+0.1 %)
$XRP - 0.32 $      (-0.… https://t.co/3IGFrfxJq8"		2019-07-18 20:41:50
1107	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 10596.0 $   (-0.21 %)
$ETH   - 225.0 $     (-0.21 %)
$XRP   - 0.32 $… https://t.co/CcEatk5jfh"		2019-07-18 20:41:50
1108	ParzivalXRP	@this_toxic @JackieBerger16 @XRP_community @bgarlinghouse cool story can we go back to the toast now, thanks 🤙🏽		2019-07-18 20:41:12
1109	xrpthehedgehog	@Curis_Wang @WietseWind @warpaul @Mr_HvD @Tom_Kuster @XRP_Fund @xrptipbot Just do it 🥰	Mobius	2019-07-18 20:40:53
1110	cryptosexplorer	@justinsuntron @WarrenBuffett Ask him if he does like #ETH and #XRP 😉		2019-07-18 20:40:39
1111	group_bash	Altcoins Recovering: Ethereum (ETH) and Ripple (XRP) Lead Crypto Higher https://t.co/MQRWU5Anf3 https://t.co/TJx9oVZilo		2019-07-18 20:40:37
1112	WietseWind	@Curis_Wang @warpaul @Mr_HvD @Tom_Kuster @XRP_Fund @xrptipbot I can't think of a valid reason not to 😇😇😇😇😘	Nederland (Netherlands)	2019-07-18 20:40:30
1113	douglaskphoto	@RippleXrpie No they won’t 😂 XRP is a shitcoin!		2019-07-18 20:40:06
1114	intersoundist	#btc $btc #bitcoin #ath #thelonelyking $link $eth $eos $btt $trx $xrp $matic $one #binance #bnb $xlm #future #new… https://t.co/zoiMLuP77e	Istanbul	2019-07-18 20:40:01
1115	cryptogryphon	Hey, homo sapiens, do you wanna get to the next level of human evolution? Then check out our new Crypto Sapiens vid… https://t.co/EgqjNzNqnG	Canada	2019-07-18 20:39:56
1116	WorkforHumaniti	"Xrp going to $1.50 within next 10 days.
Inside news
#Xrp #Sc #xvg #doge"	World	2019-07-18 20:39:43
1117	traderk2u	My previous tweet on Chainlink must’ve hit a sweetspot. So many likes. Thanks. I don’t deserve more followers thoug… https://t.co/oOiiyBRHht	Temple of LINK	2019-07-18 20:39:33
1118	bonitac100640	@sander2_alves @BitrueOfficial YES! THANKS, BRO! 36800 XRP RECEIVED!		2019-07-18 20:39:32
1119	Sebdabyst	$xrp Nice Staircase, what the hell!!!! #XRPcommunity #xrparmy https://t.co/e7NvM0D5N0		2019-07-18 20:39:26
1120	jasonclarktwit	"don't miss out on registering on Binance, before they close registrations again

 https://t.co/tmxmHXfuc3

 $BTC… https://t.co/ysohbTyUdF"		2019-07-18 20:39:20
1121	CoinDetective	[RESEARCH] Former Ripple employee speaks out, XRP price doesn't reflect xRapid use #XRP https://t.co/6nSAaVKQK0		2019-07-18 20:39:07
1122	PennyCryptoClub	Altcoins Recovering: Ethereum (ETH) and Ripple (XRP) Lead Crypto Higher https://t.co/elBh6mHiKX	San Francisco, CA	2019-07-18 20:39:06
1123	kinrocks	#Tel is an interesting coin in my bag, onone hand Ripple tech (I hold xrp) or libre remittances should be a Tel kil… https://t.co/VgBD8qzCN8	London, England	2019-07-18 20:38:32
1124	Ben89366871	@JamesMalpass12 Hind sight is 20/20!  I wish I had bought lite coin in the 20’s and sold in the 130’s to covert to XRP.	South Carolina, USA	2019-07-18 20:37:56
1125	Ilikebigbutt4	@MartyTalk Link is one of my bags (I do have xrp)  but what I like with them is that team is working without talkin… https://t.co/sti0FK4yjZ	World beach	2019-07-18 20:37:35
1126	CryptoLoos	Need a 5$ $xrp lol	jersey/PA or the FLA	2019-07-18 20:37:32
1127	XRP_ANDY	@BGIradji @realDonaldTrump Because we arent going to use bitcoin, world is going to use XRP. No one wants to use a… https://t.co/kPvwotw7qF		2019-07-18 20:37:20
1128	nicolo_official	@Travis18150860 @ToneVays @bgarlinghouse yes, and to an extent he is right. On the other hand, XRP is also similarl… https://t.co/jtA8o1XPO8		2019-07-18 20:36:58
1129	DarkhairGael	@Liam_xrp Used to be a peaceful bunch, the swedes.	The Old BMW region of Érin	2019-07-18 20:36:33
1130	ParzivalXRP	@this_toxic @JackieBerger16 @XRP_community @bgarlinghouse I definitely agree with the toast part  😂 but not the second part.		2019-07-18 20:36:21
1131	SYYouniversity	@Moheb79422504 @XrpBoy @Ripple_XRP1 @holland_glynn @allinxrp @Ripple The inner circle knows what tomorrow looks lik… https://t.co/3zVcFqrtwt		2019-07-18 20:35:39
1132	Curis_Wang	@WietseWind @warpaul @Mr_HvD @Tom_Kuster @XRP_Fund @xrptipbot We will see. 😊		2019-07-18 20:35:36
1133	DREWS_CT	@overheardcoffee XRPBTC looks like shite. My buys are set between 1600-2200 sats $XRP	England, United Kingdom	2019-07-18 20:35:28
1134	Red7822	@XrpBoy @BrumDogMillion @stuart_xrp Think innovation... #GameOver	Maltby, WA	2019-07-18 20:35:16
1135	xrpemonty	@yoshitaka_kitao @xrp_news @coin_post get the XRP logo right..sigh...	The Netherlands	2019-07-18 20:34:56
1136	xrpnewsbox	@RippleXrpie No doubt of many adoptions one after another. I have a feeling that @Ripple is the only beneficiary of… https://t.co/oghmYiNtd6		2019-07-18 20:34:50
1137	hodler_of_xrp	@MatassaAntonio @KiaCrypto anal!		2019-07-18 20:34:45
1138	WietseWind	@Curis_Wang @warpaul @Mr_HvD @Tom_Kuster @XRP_Fund 😎 Now you're here: have you thought about operating that XRPL va… https://t.co/ZuGwzaKS9s	Nederland (Netherlands)	2019-07-18 20:34:35
1139	ChrisCryptoBear	"$XRP #xrparmy   
#xrpcommmunity 

this can be viewed 2 ways:

1. Because XRP is using #Drops instead of actual XRP,… https://t.co/UcpA1ERDd6"	Las Vegas	2019-07-18 20:34:33
1140	coincerberus	Bitcoin Ethereum Litecoin XRP BNB LINK Technical Analysis Chart 7/18/2019 by https://t.co/gPyRIP4PUO… https://t.co/LhCHJoDQEa	England, United Kingdom	2019-07-18 20:34:23
1141	dougfasho	@federalreserve so did you approve #xrp		2019-07-18 20:34:22
1142	JeffreyAWillia4	@michaelgraub @I_AmCrypto_King I don't have a bias really, but as a means for cross border transactions I prefer XR… https://t.co/1vHCjpRnjC	Gunter Texas	2019-07-18 20:34:18
1143	stuart_xrp	"---WEBCAST---
RBS
Technology &amp; Innovation Seminar 24th June 2019

Kevin Hanley
Director of Innovation

""Every compa… https://t.co/o6WCZAMe96"	Past, Present and Future	2019-07-18 20:34:12
1144	currentcoinnews	"Top10 #cryptocurrencies:

$BTC $10,629.37 (+8.0%)
$ETH $225.56 (+5.4%)
$XRP $0.32 (+1.9%)
$LTC $100.257 (+10.2%)… https://t.co/IBKsZnFkdN"		2019-07-18 20:33:56
1145	Clayton51324617	@marshal_xrp_moe @Lionel46294550 @XRP_Anderson Hey, if you are in this game and you don't have a tin foil hat on, get one!	Florida, USA	2019-07-18 20:33:08
1146	CoinoMonitor	Top12 from big coins: #XRP 0.72%, #BTC 0.68%, #LTC 0.62%, #XLM 0.57%, #ETH 0.41%, #ADA 0.19%, #BSV 0.19%, #TRX 0.16… https://t.co/uLIPdmUq9H		2019-07-18 20:33:00
1147	CoinGnuBot001	"Fluctuation of major coins (past 1 H)

🔥⤴ $BTC Bitcoin  0.00%
🔥⤴ $ETH Ethereum  +0.24%
🔥⤴ $XRP XRP  +0.37%
🔥⤴ $LTC… https://t.co/JtxTiGa4wd"		2019-07-18 20:32:49
1148	onemorehome	"@m_venneau @NewStoryCharity @xrptipbot Thank you so much for your XRP donation, @m_venneau 🙌

Let's build the chang… https://t.co/hMMKic583n"		2019-07-18 20:32:16
1149	ShadowofOurLord	Did anyone really hear any news about Facebook causing trouble for anyone before 2018? Did that get mainstream cove… https://t.co/T3VhKdhU4V		2019-07-18 20:32:13
1150	sackpickred	"Binance is the largest crypto exchange in the world. Register today!

Check here: https://t.co/0j1VPopmjT

$BCH… https://t.co/SeyhzCBe8U"		2019-07-18 20:32:09
1151	aWebAnalysis	"Ripple XRP Current Price:
$0.324
1 Hour: 0.13 % | 24 Hours: 2.17 % | 7 Days: -2.12 %
#xrp #ripple"	New York, NY	2019-07-18 20:32:05
1152	Moheb79422504	@SYYouniversity @XrpBoy @Ripple_XRP1 @holland_glynn @allinxrp @Ripple It is not for the price of #XRP, pumping a lo… https://t.co/zUzVzU7jBs		2019-07-18 20:32:04
1153	crypto__mak	Altcoins Recovering | Ethereum (ETH) &amp; Ripple (XRP) Lead Crypto Higher https://t.co/mILqU42CcC #Cryptocurrency #Ethereum	United Kingdom	2019-07-18 20:31:36
1154	WolfsburgMK1	@kieranmlkelly The moment we need to name something and force people to use that terminology, we've failed. I belie… https://t.co/7Rjo8NK2oZ		2019-07-18 20:31:35
1155	Zalzibab3_0	Tbh I've never bothered to look into Tiff Hayden's relationship to XRP. All I know is I'd like to see her with her… https://t.co/YVi4GZG6LM		2019-07-18 20:31:26
1156	SkylerMcCrary	Just confirmed receipt of my @Xoom transaction. Took 5 hours and cost $11.82 in fees to send a little over $250 to… https://t.co/BPm9wRIqeF		2019-07-18 20:31:19
1157	Kishore1305	@thegameslilpuma @bigpuma27 @digitalassetbuy @bgarlinghouse @perucryptoXRP For? This?#xrp https://t.co/JzAfT6ihOG		2019-07-18 20:31:14
1158	AmeroMoney	I think the winklevoss twins are the ones dumping on us. They become millionaires every time it breaks $1000 $btc $tel $eth $xrp $trx	Pennsylvania, USA	2019-07-18 20:31:08
1159	all_xrp	@XRPS0L0 @XrpJackson @RippleXrpie Send that to me plz. Is he mentioning xrp?	Stockholm, Sverige	2019-07-18 20:30:52
1160	BGIradji	"@XRP_ANDY @realDonaldTrump Why would you say that?  

It would be beyond simple for the U.S. to ban banks from doin… https://t.co/oD5eEg4de9"	Birmingham, AL	2019-07-18 20:30:27
1161	robostopia	"💰 Market Cap: $288,442,257,548
👊 BTC Dominance: 65.73%
1️⃣ BTC: $10,629.37 | 1H: 0.61%
2️⃣ ETH: $225.73 | 1H: 0.41%… https://t.co/i4V23BK7O9"	World	2019-07-18 20:30:16
1162	thegameslilpuma	Who's ready?! 🚀 @bigpuma27  @digitalassetbuy @bgarlinghouse @perucryptoXRP #ripple #XRPcommunity #xrpthestandard… https://t.co/0UPZ8LGweq		2019-07-18 20:30:13
1163	sheff_ryan	@block_real @Connor__MacLeod Jk - and I own both.  I’m an investor NOT an anarchist like some people think they are… https://t.co/mPGoHoAksH		2019-07-18 20:30:10
1164	Trading_Tech	Market view on TT: #ES_F, #NQ_F,#ZB_F, #Bunds, #gold, #silver, #copper, #platinum, #bitcoin, #bitcoincash,… https://t.co/kTo2ubt5Qn	Chicago, IL	2019-07-18 20:30:09
1165	tpbethke	@BitrueOfficial So I've done the proportional calculation and if there are the same number of users holding over $1… https://t.co/tPGyaFMPkU		2019-07-18 20:30:00
1166	Remi_Vladuceanu	"Bitcoin, EOS and Ripple’s XRP Price Prediction And Analysis For July 16th
➡️https://t.co/iKE0NAAzVj
🗺️
▶️… https://t.co/MhShsYDwuq"	Blockchain	2019-07-18 20:29:50
1167	bitticek	@sueliwsoares @FilippoLaghi @nini_celia @AstraMacIlquham @wgelissen @justinsuntpon @justinsuntron @VitalikButerin G… https://t.co/1BZro82kMH	Tachov, Česká republika	2019-07-18 20:29:43
1168	crosscoinco	The largest exchange premiums &amp; discounts seen by @CrossCoinCo at 20:28 UTC: #BTC vs ZAR on Luno is trading at a 5.… https://t.co/u9czZ8fdwA		2019-07-18 20:29:41
1169	jasonclarktwit	this channel called $DGB before it made 6x. they only share high reward, low risk signals. join:… https://t.co/gF9XlV6ZBS		2019-07-18 20:29:16
1170	Marian_XRP_hodl	Always check the real twitter accounts‼️		2019-07-18 20:29:15
1171	anb__aio	"Long/Short BTC moves with best exchange Binance 🎉👑

Sign up and trade your $10 into $10000

✅… https://t.co/MLQkiSjmD8"		2019-07-18 20:29:00
1172	abennyben82	"@HammerToe @TheBropez @VenkatPutani @davidf0072 @zerpbrah @dfuhriman @Bitfinexed https://t.co/3M9xKGuGDx

So if rip… https://t.co/hOri5KfwpJ"	Brisbane, Queensland	2019-07-18 20:28:53
1173	SnooviaZ	"Binance is the fastest crypto exchange in the world. Free money through airdrops!

Link here:… https://t.co/uec2QqlwZ2"		2019-07-18 20:28:20
1174	zerpslurp	"Latest XRP news found in last few hours:  
 
French Authorities to Approve Regulations for ICOs &amp;amp Exchanges &gt;… https://t.co/Eq57BGABgB"	Northampton, England	2019-07-18 20:27:49
1175	Alexandrovitc13	"@FlannelHandler @CobraCommanderA 🤣🤣🤣🤣🤣
This pair of tweets has been the funniest thing I've seen all day.
$xrp https://t.co/FRSLwGTnOc"	Metropolis, USA	2019-07-18 20:27:42
1176	lightbearer3333	#xrp bag holders don’t deserve to be dump on by the top, one of the craziest fan base I’ve ever seen...do the same… https://t.co/OaJhu48z2m		2019-07-18 20:27:38
1177	xrpzen2	Thanks for the Manu-Pump #BTC Not sure why, but whatever , I’ll be expecting a drop #xrp		2019-07-18 20:27:34
1178	XRP_ANDY	@tylerwinklevoss At this point, yea f****** right 🤣 hodlers get burnt		2019-07-18 20:27:10
1179	cryptonewschann	Altcoins Recovering: Ethereum (ETH) and Ripple (XRP) Lead Crypto Higher https://t.co/CysJtFIk4i		2019-07-18 20:27:06
1180	LennyO214	https://t.co/cgqwsm9dlG   I am no expert on this subject, but this seems less than ideal. Is it just my ignorance o… https://t.co/voSWbaOqIO	Texas USA	2019-07-18 20:26:46
1181	Marian_XRP_hodl	"Scam alert ‼️‼️‼️
Do not send them your Digital Assets‼️‼️ They are thieves https://t.co/e2yuMcL0Fc"		2019-07-18 20:26:44
1182	JosefssonUlf	"@XRP_Norway You got ""having fun"" down to a science?? Looks awesome!!! I am so Jelaous!! :) Thank´s for sharing!"	Göteborg, Sverige	2019-07-18 20:26:39
1183	Fetch_n_XRP	"Something to chew on 🙂@SquawkCNBC 
@APompliano https://t.co/TjhkYCF9b4"	Honolulu, HI	2019-07-18 20:26:12
1184	GrimifiedZ	"Binance is the largest crypto exchange in the world. Free money through airdrops!

Link here:… https://t.co/U01WNWgJzF"		2019-07-18 20:26:07
1185	Gavo30	@cryptrader3 I've 700k hot, 1.7m kin, 6.5k xrp and no csc, went for wbet instead. If they moon I'll buy her a bitcoin	ireland	2019-07-18 20:25:58
1186	thuthuatmaytinh	Price Analysis 15/07: BTC, ETH, XRP, LTC, BCH, EOS, BNB, BSV, TRX, XLM https://t.co/InKk2chGUy #Ethereum #Crypto… https://t.co/dBsw6hN0sQ	192.168.1.1	2019-07-18 20:25:51
1187	Crypto__Daz	"Like trading? Hate leaving your #crypto on the exchange?

Check out https://t.co/6fOnBThMFp or contact @goFaast 

A… https://t.co/vUXIwCnfDd"	North Carolina, USA	2019-07-18 20:25:46
1188	adamnry_xrp	@12Hinrich @RampCapitalLLC Doing nothing? In case you forget: Work isn’t the only thing you can do in live.	Moon	2019-07-18 20:25:12
1189	TerranceB_Xrp	Damn right he is on 🔥🔥🔥🔥🎯 https://t.co/g8gPvGSfJq	Baltimore, MD	2019-07-18 20:24:49
1190	BrigidMcG_33	@AllbyHemp @PattyB09952203 Its Ripple's x current  they use... not x-rapid (xrp).... xrapid is turned on but no one… https://t.co/0QX3dwqPoO		2019-07-18 20:24:18
1191	Fetch_n_XRP	"@WesternUnion @WorldRemit @xe @TransferWise @Travelex_USA @SharemoneyNow @RiaFinancial @Walmart    

Time to drop S… https://t.co/bE3KtIJhBh"	Honolulu, HI	2019-07-18 20:24:15
1192	NNUMskull	@PenguinsNest What's nice about XRP is the more you buy the more it goes down which then allows you to buy even more.		2019-07-18 20:24:07
1193	cryptogryphon	LibertyX, the firm that launched America’s first Bitcoin ATM, will add 90 new machines by teaming up with DesertATM… https://t.co/RhlAaggr8m	Canada	2019-07-18 20:23:30
1194	TerranceB_Xrp	@IMFNews Xrpthefoundation	Baltimore, MD	2019-07-18 20:23:27
1195	cryptrader3	@Gavo30 Easy: 2500 XRP, 1000 HOT, 1000 CSC, 500 KIN		2019-07-18 20:23:11
1196	overheardcoffee	"$XRP #ripple ""Circle the candles"" Edition
- Next touch breaks the trendline resistance
- Potential inverse head and… https://t.co/8Uh6f31srE"		2019-07-18 20:22:23
1197	all_xrp	"@XRPS0L0 @XrpJackson @RippleXrpie Exactly! Everyone has their brain on xrp But forgetting the blind spots! 

Anyhow We will find out! Im in!"	Stockholm, Sverige	2019-07-18 20:22:21
1198	Lionel46294550	@xrp_news Which mood you in today ? https://t.co/Mv1MFy0sY1	London, England	2019-07-18 20:21:53
1199	ChartGuys	VIDEO: $BTC.x $GBTC $ETH.x $LTC.x $LINK.x Technical Analysis 7/18/2019 https://t.co/AW0BO8uFzn		2019-07-18 20:21:47
1200	XRP_ANDY	@BGIradji @realDonaldTrump Like I said earlier, xrp will be the one. But bitcoin will not be worthless is the states		2019-07-18 20:21:42
1201	Ieremia_XRP	valid point https://t.co/wz0lqM4X75	The old finance world ruins	2019-07-18 20:21:11
1202	Dubro_Don	XRP Coming to a shore near you! https://t.co/wc2pqB5kmT		2019-07-18 20:20:50
1203	16bitbastard	"Going deeper in to my chart anal, here is the $XRP monthly.

You will see the turd on a string pattern. Its when th… https://t.co/DVNausHf2l"	Derry/Londonderry	2019-07-18 20:20:44
1204	block_real	@sheff_ryan @Connor__MacLeod Lol just having fun honestly but I saw this was turning to insults so I cooled it do..… https://t.co/gGMhJcal0A		2019-07-18 20:20:07
1205	marshal_xrp_moe	@bintlaxoox What does sco pa tu manaa even mean	United States	2019-07-18 20:20:07
1206	xrp_ftw1	@GG81942496 @BitrueOfficial Crypto is for suckers wanting get rich quick. We control things thank you for your money $$$		2019-07-18 20:20:06
1207	airdrops_tokens	"Guide to Earn 30-1000$ Daly with $KCS Coin

https://t.co/toYN4G6VNU

$BTC $ETH $ONT $DCR $XMR $VET $XTZ $ENJ $RVN… https://t.co/5dnep5rcY3"		2019-07-18 20:20:03
1208	XRP_ANDY	@BGIradji @realDonaldTrump Bunch of people in the comments said it will go to zero. The US can’t stop bitcoin nor c… https://t.co/HM2Xz3iQ6M		2019-07-18 20:20:03
1209	Japan_kenpou	Ripple’s XRP Analysis – Recap and Mid-Day Review – 17/07/19 https://t.co/3V62LPHwDx via @YahooFinance		2019-07-18 20:19:54
1210	SeanPat31411143	@Liam_xrp @guardianopinion Exactly. Well said.	Florida City, FL	2019-07-18 20:19:52
1211	TerranceB_Xrp	@digitalassetbuy @Ripple @bgarlinghouse A very well done play in ♟ chess	Baltimore, MD	2019-07-18 20:19:43
1212	jasonclarktwit	"don't miss out on registering on Binance, before they close registrations again

 https://t.co/tmxmHXfuc3

 $BTC… https://t.co/Q2LgcPIGbs"		2019-07-18 20:19:20
1213	Marian_XRP_hodl	@jlmaz871 @TheCryptcDogs @NomadXrp @MoonOverlord Warning this are scammers ‼️‼️‼️		2019-07-18 20:19:11
1214	abzalphadog	@BitcoinMagazine Not as fast as XRP	57.148076,-2.141899	2019-07-18 20:18:07
1215	Bitcoin_Jedi	"Watch #Ripple's CEO on @SquawkCNBC @CNBC

Notice the #crypto's listed #Bitcoin #XRP #ETH #LTC

BTC, XRP  &amp;… https://t.co/SuPeT3OAC9"	🇬🇧🇫🇷🍁🇯🇵🇷🇺🇺🇸🇩🇪	2019-07-18 20:17:59
1216	digitalassetbuy	"XRP And Ripple CEO Brad Garlinghouse Appear On CNBC #xrp #xrpthestandard #xrpcommunity @ripple 
https://t.co/QBjlQr39xg"	United States	2019-07-18 20:17:32
1217	dam00r	@Eljaboom You still dont seem to understand the actual position for XRP. Its going to be the railings/plumbing/moto… https://t.co/ocp600ZY5O	Monaco	2019-07-18 20:17:12
1218	ripcurldog	@thekungfunerd @ltcoinwhisperer @ImShillGates @CryptoBrekkie Wait, so your saying 100% of everything and anything w… https://t.co/oR8NLm86Mb	Santa Barbara, CA	2019-07-18 20:16:56
1219	XrpJpy	XRP to JPY Price ¥34.44493988 #xrp #coincheck #リップル		2019-07-18 20:16:40
1220	danielalegrepaz	"A MUST WATCH!😍👌
#xrp #XRPcommunity #xrparmy #Ripple #crypto #CryptoNews #cryptocurrencies https://t.co/r7FHtlt5IQ"		2019-07-18 20:16:07
1221	glennjbarber1	"Best movers among Top 20:
$NEO (NEO) +18.5
$TRON (Tronix) +13.4%
$LTC (Litecoin) +10.9%

Worst movers among Top 20:… https://t.co/bLAirvxZVo"	New York, NY	2019-07-18 20:15:51
1222	marshal_xrp_moe	@Lionel46294550 @Clayton51324617 @XRP_Anderson So I wasn't talking outta my ass lol	United States	2019-07-18 20:15:37
1223	Clayton51324617	@FLGatorTrader @digitalassetbuy @thebearablebull @AlexCobb_ Go #XRP and Go #Noles!  😉	Florida, USA	2019-07-18 20:15:19
1224	Christi62_	"$FET All TP hit.💥

For more signals,join telegram- https://t.co/N59BBKLmat

$QSP $CENNZ $SYS $ICO $PLR $LRC $CRPT… https://t.co/ruJiOkZ54a"		2019-07-18 20:15:05
1225	robostopia	"💰 Market Cap: $287,845,834,076
👊 BTC Dominance: 65.71%
💚 BTC: $10611.1161279
💚 ETH: 0.02119557 BTC
❤ XRP: 0.0000304… https://t.co/LrjN3XLLKp"	World	2019-07-18 20:15:02
1226	thirdbrainfx	"Check all here --&gt; https://t.co/S1I0bDpMr2 
On #Coinbase Pro #BTC to #EUR -- &gt; 9309.15, volume --&gt; 2038 
On #wexnz… https://t.co/8RwA0gtWbD"	Lausanne (Switzerland)	2019-07-18 20:15:01
1227	Curis_Wang	@WietseWind @warpaul @Mr_HvD @Tom_Kuster @XRP_Fund Nice!		2019-07-18 20:14:55
1228	frakkan	Mooned 😂 #xrp #btc #dgb #ltc #trx #eth #bnb https://t.co/GzwUuNF3Fq		2019-07-18 20:14:38
1229	ShadowofOurLord	Want to know how I guess with such confidence that it's #XRP ? Only 1 CEO right now out of the hundreds of crypto c… https://t.co/yO819ReXhh		2019-07-18 20:14:16
1230	justmoon	It's crazy to think how many companies were involved to make this possible. @PumaBrowser had to make the browser,… https://t.co/dEgS1MSDYo	San Francisco, CA	2019-07-18 20:13:19
1231	controlfinance_	"This site is legit and they pay your profit everyday without any problem

https://t.co/usTSxIBCVw

$XRP $BCH"		2019-07-18 20:13:00
1232	XRPcryptowolf	@Ripple @bgarlinghouse @CNBC @SquawkAlley .@BGarlinghouse has been saying this for years that #Ripple &amp; #XRP are wo… https://t.co/p7UrvQJZI7		2019-07-18 20:12:43
1233	mayodispatch1	@Manny6Manny @RobertH39904035 @XrpYoda @JoelKatz @bgarlinghouse Only Xrp holders.		2019-07-18 20:12:32
